CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
726,34,0,185734.75,1,1,1,102036.82,12.132080243621031,11.533098807856618,0.25,0.0,1,1,0.549365536790844,1.0,0,1,High Balance,0.6719763322871739,0,1,0.0,0.6719763322871739,0,Low,False,False,False,1,3.643746495904913,1.3053561494547719,3.316925986110635,2.738406619960675,2.6896939097980006,Inactive_High_Balance,0,0,0,1,0,High Value,0
581,34,1,101633.04,1,1,0,110431.51,11.529133797383441,11.612159844113666,0.25,0.1,1,0,1.0865602705550228,0.5,0,0,Medium Balance,0.27467182593261175,1,0,101633.04,0.13733591296630587,0,Low,True,False,False,1,3.542269028702273,1.001208992760536,2.925161744317868,3.0090573963560927,2.606394961091647,Inactive_High_Balance,0,0,0,1,0,High Value,0
594,29,3,130830.22,1,1,0,61048.53,11.78166337453979,11.019440780901517,0.25,0.3,1,0,0.4666205054114759,0.25,0,1,High Balance,0.29773114224928265,1,0,130830.22,0.07443278556232066,1,Low,True,False,False,1,2.82690418376099,0.8896887786697713,2.7025279315474813,2.686973835965791,1.9980226347133088,Inactive_High_Balance,0,0,0,1,0,High Value,0
454,50,10,92895.56,1,1,0,154344.0,11.439241895052827,11.946945635495666,0.25,1.0,1,0,1.6614608764845544,0.09090909090909091,0,0,Medium Balance,0.3635828138389259,0,0,92895.56,0.03305298307626599,0,Low,True,False,False,4,3.932741102269611,2.7439329914003507,3.0506905608901005,2.851338609845544,1.3071213315357262,Active_Casual,0,1,0,0,0,High Value,1
821,28,2,0.0,2,1,0,46072.52,0.0,10.73799366048115,0.5,0.2,1,0,46072.52,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,False,True,2,2.9278580080029326,2.900236049949169,1.612014037594539,3.1540235230205766,3.6783975488955836,Inactive_Disengaged,0,0,1,0,0,Low Value,0
533,52,7,0.0,1,0,1,194113.99,0.0,12.176205994408026,0.25,0.7,0,1,194113.99,0.125,1,0,Zero Balance,0.545,0,1,0.0,0.068125,0,Low,False,True,False,2,3.8643446924325304,2.764312974447159,1.797924545431628,3.01512340136511,2.1764623149464963,Inactive_Disengaged,0,0,1,0,0,Low Value,1
655,67,6,148363.38,1,1,1,186995.17,11.90742655395016,12.138843414343556,0.25,0.6,1,1,1.2603777941848306,0.14285714285714285,0,1,High Balance,0.7292547235704852,0,1,0.0,0.10417924622435502,0,Low,True,False,True,4,3.8723402054188316,1.9488036126161423,3.016594868900233,2.146573299389361,1.2622862320092687,Active_Casual,0,1,0,0,0,Platinum Value,0
659,33,7,89939.62,1,1,0,136540.09,11.406904953785483,11.82438087394905,0.25,0.7,1,0,1.5181137288135216,0.125,0,0,Medium Balance,0.33319106197696813,0,0,89939.62,0.041648882747121016,0,Low,False,False,False,4,3.4930531170182753,1.7719062717680365,2.606963249616205,2.496183502551389,1.0916119662750463,Active_Casual,0,1,0,0,0,High Value,0
793,38,9,0.0,2,1,0,88225.02,0.0,11.387657209825463,0.5,0.9,1,0,88225.02,0.2,1,0,Zero Balance,0.29000000000000004,1,0,0.0,0.029000000000000005,0,Medium,False,True,True,2,3.481737459130183,3.55411054768697,1.5355568680887657,2.8867442919016044,2.952617747391734,Inactive_Disengaged,0,0,1,0,0,Low Value,0
575,28,7,0.0,1,1,1,10666.05,0.0,9.274914829968017,0.25,0.7,1,1,10666.05,0.125,1,0,Zero Balance,0.595,0,1,0.0,0.074375,0,Low,False,True,True,0,1.8471387745992915,3.453259820852341,2.7844676038408345,3.6391065336187736,2.9707722142161503,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
755,62,1,127706.33,2,0,1,142377.69,11.757496440529922,11.866245617885097,0.5,0.1,0,1,1.114874847042844,1.0,0,1,High Balance,0.7024383674528694,0,2,0.0,0.3512191837264347,0,Medium,False,False,True,3,3.7828928833520257,2.0486251900623977,2.899670339165218,1.652923841154653,2.979035406644477,Active_Power_Core,1,0,0,0,0,Platinum Value,0
478,32,6,71187.24,1,1,1,110593.62,11.173082915218917,11.613626723125924,0.25,0.6,1,1,1.5535377753404211,0.14285714285714285,0,0,Medium Balance,0.7203583816001224,0,1,0.0,0.10290834022858893,0,Low,False,False,False,4,3.3649259669373093,1.7883582336785508,2.823769883346855,2.0298277682434955,1.0088093498269586,Active_Casual,0,1,0,0,0,High Value,0
807,43,0,0.0,2,0,1,85523.24,0.0,11.356555123515763,0.5,0.0,0,1,85523.24,2.0,1,0,Zero Balance,0.55,0,2,0.0,0.55,0,Medium,False,True,False,2,3.461568439381507,2.7463671061661397,1.879243583357899,2.832386361499724,3.7288583238658206,Inactive_Disengaged,0,0,1,0,0,Low Value,0
598,19,3,150348.37,1,1,1,173784.04,11.920716998185082,12.065574412159314,0.25,0.3,1,1,1.155868095755905,0.25,0,1,High Balance,0.6994157331178086,0,1,0.0,0.17485393327945215,0,Low,True,False,True,1,3.7955172092959564,1.342695521328433,3.0026195527663186,2.257145292340869,1.862649529897324,Inactive_High_Balance,0,0,0,1,0,High Value,0
765,46,8,119492.88,2,0,1,166896.01,11.691020435653131,12.02513219457034,0.5,0.8,0,1,1.3966908598164192,0.2222222222222222,0,0,Medium Balance,0.7716330315841893,0,2,0.0,0.08573700350935437,0,Medium,True,False,False,3,3.9503389493086214,2.9746361511399493,2.9282778361613655,1.2636662799832845,2.1201064580059406,Active_Power_Core,1,0,0,0,0,Platinum Value,1
696,41,8,0.0,2,0,0,28276.83,0.0,10.24983338439314,0.5,0.8,0,0,28276.83,0.2222222222222222,1,0,Zero Balance,0.23,1,0,0.0,0.025555555555555557,0,Medium,False,False,False,2,2.6446736000091478,3.6118786807215426,1.839502817810729,3.1700751412451007,3.2576554422147534,Inactive_Disengaged,0,0,1,0,0,Low Value,0
703,56,9,0.0,1,0,0,85547.33,0.0,11.356836758381707,0.25,0.9,0,0,85547.33,0.1,1,0,Zero Balance,0.165,1,0,0.0,0.0165,0,Low,False,False,True,2,3.6632572655604845,3.3848879655760116,2.2750955365177696,3.789468156283477,2.7388833532863988,Inactive_Disengaged,0,0,1,0,0,Low Value,1
559,52,2,0.0,1,1,0,129013.59,0.0,11.767680777723593,0.25,0.2,1,0,129013.59,0.3333333333333333,1,0,Zero Balance,0.14500000000000002,1,0,0.0,0.04833333333333334,0,Low,False,False,True,2,3.86043716045114,2.5590451085262047,2.1801088802206423,3.84919926580372,3.3816804223400907,Inactive_Disengaged,0,0,1,0,0,Low Value,1
606,27,2,130274.26,2,1,0,147533.09,11.777404875553586,11.90181454670228,0.5,0.2,1,0,1.1324720441931952,0.6666666666666666,0,1,High Balance,0.36267955187488093,0,0,130274.26,0.12089318395829364,1,Medium,True,False,True,1,3.5925439375198245,1.7063529536379678,2.4358378187084173,1.8087226267418335,2.7636099632544293,Inactive_High_Balance,0,0,0,1,0,High Value,0
653,33,1,0.0,2,0,0,53379.52,0.0,10.885201164387276,0.5,0.1,0,0,53379.52,1.0,1,0,Zero Balance,0.16,1,0,0.0,0.08,0,Medium,False,False,True,2,3.276026970764355,3.0217813865441507,1.9650204539061833,3.443835522920749,3.9664172141622736,Inactive_Disengaged,0,0,1,0,0,Low Value,0
791,33,3,0.0,1,1,1,144413.92,0.0,11.880445824203019,0.25,0.3,1,1,144413.92,0.25,1,0,Zero Balance,0.555,0,1,0.0,0.13875,0,Low,False,False,False,2,3.5783429487111307,2.18175099540569,1.725605139383738,3.0262308775151996,2.612676679392916,Inactive_Disengaged,0,0,1,0,0,Low Value,1
583,51,6,125268.03,2,1,0,165082.25,11.738218943533731,12.014205171097002,0.5,0.6,1,0,1.3178217313569045,0.2857142857142857,0,0,Medium Balance,0.40220482664640567,0,0,125268.03,0.05745783237805795,0,Medium,False,False,True,3,3.5634601393709264,2.1224111655696847,2.227430251985281,1.2473696748607044,2.017374390860864,Active_Power_Core,1,0,0,0,0,Platinum Value,0
651,42,1,116646.76,1,1,0,44731.8,11.666914074521952,10.70846229227681,0.25,0.1,1,0,0.38347757385139675,0.5,0,0,Medium Balance,0.2763409906091293,1,0,116646.76,0.13817049530456466,0,Low,True,False,False,1,2.850510730742926,1.203929491342386,3.025915929012491,3.0929029383154094,2.6897088403487324,Inactive_High_Balance,0,0,0,1,0,High Value,1
785,34,9,70302.48,1,1,1,68600.36,11.160576578707278,11.13606763859035,0.25,0.9,1,1,0.9757747411650178,0.1,0,0,Medium Balance,0.7502068712709852,0,1,0.0,0.07502068712709851,0,Low,False,False,False,4,3.320368628770595,2.7016732930958356,3.192765654465926,2.4054239426265336,1.1165438215965784,Active_Casual,0,1,0,0,0,High Value,0
614,39,6,0.0,2,1,1,164018.98,0.0,12.007743528654046,0.5,0.6,1,1,164018.98,0.2857142857142857,1,0,Zero Balance,0.6600000000000001,0,2,0.0,0.0942857142857143,0,Medium,False,True,False,2,3.7307387825721268,3.095265471056224,1.3499671722288622,2.1614469499911553,2.8299742071902965,Inactive_Disengaged,0,0,1,0,0,Low Value,0
669,42,1,103873.39,1,1,0,148611.52,11.550937659697667,11.909097660744973,0.25,0.1,1,0,1.4306848877764768,0.5,0,0,Medium Balance,0.27493597285946086,1,0,103873.39,0.13746798642973043,0,Low,True,False,False,1,3.7915850393737234,1.1004189175199686,2.9606777403475584,3.039007854838577,2.6460253302991994,Inactive_High_Balance,0,0,0,1,0,High Value,0
545,23,2,0.0,2,1,0,189613.12,0.0,12.152746338603954,0.5,0.2,1,0,189613.12,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,False,True,2,4.04450227927686,2.9171543204716,1.6189817672995723,3.150465102902742,3.691999221751332,Inactive_Disengaged,0,0,1,0,0,Low Value,0
824,30,0,133634.02,1,1,1,162053.92,11.802867631484233,11.995690569108499,0.25,0.0,1,1,1.2126605735532499,1.0,0,1,High Balance,0.6679880251458666,0,1,0.0,0.6679880251458666,0,Low,False,False,True,1,3.9972575021017502,1.410567629271066,3.3187694252633415,2.788406818464444,2.744418875334953,Inactive_High_Balance,0,0,0,1,0,High Value,0
558,39,10,144757.02,1,1,0,22878.16,11.882818799772586,10.03798173153307,0.25,1.0,1,0,0.15804416225090673,0.09090909090909091,0,1,High Balance,0.3689566083765351,0,0,144757.02,0.033541509852412284,1,Low,True,False,True,4,2.613330669950156,3.0220185171182963,3.368627540272136,3.139436075354004,1.8151181756145673,Active_Casual,0,1,0,0,0,Platinum Value,1
669,43,1,160474.59,1,1,1,95963.14,11.985897122758358,11.47172985899924,0.25,0.1,1,1,0.5979921307658068,0.5,0,1,High Balance,0.6802053698046281,0,1,0.0,0.34010268490231405,0,Low,False,False,False,1,3.4536879543289265,1.1541573148552977,3.1449453406973342,2.513956820406847,2.3615359770542965,Inactive_High_Balance,0,0,0,1,0,High Value,0
506,34,7,0.0,2,0,0,115842.1,0.0,11.659991968311196,0.5,0.7,0,0,115842.1,0.25,1,0,Zero Balance,0.21999999999999997,1,0,0.0,0.027499999999999997,0,Medium,False,False,True,2,3.5803712583251133,3.2570129901139704,1.2259200223690656,2.8839227252790667,3.076874339396596,Inactive_Disengaged,0,0,1,0,0,Low Value,0
580,65,9,106804.26,3,1,0,107890.69,11.578762455231773,11.588883132525032,0.75,0.9,1,0,1.0101627017246155,0.3,0,0,Medium Balance,0.5052730614965389,0,0,106804.26,0.050527306149653894,0,High,False,False,False,3,4.19935520854188,4.024670125503845,3.253927945205537,2.001052801395445,3.482788363424259,Active_Power_Core,1,0,0,0,0,Platinum Value,1
477,58,8,145984.92,1,1,1,24564.7,11.891265457683833,10.109106440024147,0.25,0.8,1,1,0.16826759731349433,0.1111111111111111,0,1,High Balance,0.7490589369776448,0,1,0.0,0.08322877077529386,0,Low,True,False,False,4,2.5333185555313698,2.7302404651436887,3.404160563345893,2.6053334022315715,1.6329625760825703,Active_Casual,0,1,0,0,0,Platinum Value,0
691,37,7,123067.63,1,1,1,98162.44,11.720497446228254,11.494389123595514,0.25,0.7,1,1,0.7976235698731675,0.125,0,0,Medium Balance,0.7369901362862784,0,1,0.0,0.0921237670357848,0,Low,True,False,False,4,3.375368631922158,2.0864777282171385,2.98604451084459,2.099964499857922,0.9294120338208298,Active_Casual,0,1,0,0,0,High Value,1
634,63,10,0.0,2,1,0,30772.86,0.0,10.334420907312117,0.5,1.0,1,0,30772.86,0.18181818181818182,1,0,Zero Balance,0.30000000000000004,0,0,0.0,0.02727272727272728,0,Medium,False,True,True,2,2.9350911428505735,3.9302519670750704,2.1441361827563896,3.2268891603538306,3.2001908009895477,Inactive_Disengaged,0,0,1,0,0,Low Value,1
567,38,6,127678.8,2,0,0,45422.89,11.757280846266369,10.723793457082486,0.5,0.6,0,0,0.3557562746808814,0.2857142857142857,0,1,High Balance,0.3524357555962477,0,0,127678.8,0.05034796508517824,1,Medium,False,False,True,3,2.4529955281017504,2.188420657006559,2.290884921238141,1.525865803465577,2.1315190252551934,Active_Power_Core,1,0,0,0,0,Platinum Value,0
727,47,7,0.0,2,1,0,193305.35,0.0,12.172031515148321,0.5,0.7,1,0,193305.35,0.25,1,0,Zero Balance,0.27,1,0,0.0,0.03375,0,Medium,False,False,True,2,3.952311414495843,3.266178213056582,1.2714860347988088,2.8202421170287058,3.055532433530156,Inactive_Disengaged,0,0,1,0,0,Low Value,0
569,38,7,0.0,1,1,1,108469.2,0.0,11.59423075986035,0.25,0.7,1,1,108469.2,0.125,1,0,Zero Balance,0.595,0,1,0.0,0.074375,0,Low,False,False,True,2,3.3790549931974057,2.707178788477515,1.7414454650285471,2.9066792245219806,2.057255565929989,Inactive_Disengaged,0,0,1,0,0,Low Value,0
798,60,6,96956.1,1,1,0,31907.44,11.482023891614928,10.370625830581174,0.25,0.6,1,0,0.32908822561730905,0.14285714285714285,0,0,Medium Balance,0.32410110425708616,0,0,96956.1,0.04630015775101231,0,Low,False,False,False,4,2.214732822275258,1.7663536537262172,2.7465726857469073,2.674739272244641,1.5678388938582855,Active_Casual,0,1,0,0,0,High Value,1
623,29,1,0.0,2,0,0,39382.06,0.0,10.581091053592772,0.5,0.1,0,0,39382.06,1.0,1,0,Zero Balance,0.16,1,0,0.0,0.08,0,Medium,False,False,False,2,3.0819353474125344,3.0902352292640405,2.072682610775623,3.5077589020307602,4.018763898174756,Inactive_Disengaged,0,0,1,0,0,Low Value,0
717,31,4,129722.57,1,0,0,41176.6,11.773161080856624,10.625649698164597,0.25,0.4,0,0,0.3174180297381578,0.2,0,1,High Balance,0.25762813963831355,1,0,129722.57,0.05152562792766271,1,Low,False,False,True,1,2.520992525634381,1.3629123938557801,2.76957747047077,2.806045333847991,1.9896314043391299,Inactive_High_Balance,0,0,0,1,0,High Value,0
636,45,7,139859.23,1,1,1,108402.54,11.848398845758151,11.593616024281028,0.25,0.7,1,1,0.775077661462447,0.125,0,1,High Balance,0.7385396214709964,0,1,0.0,0.09231745268387455,0,Low,False,False,False,4,3.466714718837594,2.0978816995442333,3.009231710891263,2.1065123119950155,0.9525572890679463,Active_Casual,0,1,0,0,0,Platinum Value,0
751,28,10,132932.14,2,1,1,46630.47,11.797601574037564,10.750030914074934,0.5,1.0,1,1,0.35078137776629664,0.18181818181818182,0,1,High Balance,0.8429242285179527,0,2,0.0,0.07662947531981389,0,Medium,True,False,False,3,3.4361559193270352,3.6314552293883455,3.446682605198146,2.0011210469928824,2.4609380273291372,Active_Power_Core,1,0,0,0,0,Platinum Value,0
693,46,2,104763.41,1,1,1,62368.33,11.559469393955558,11.040828927118394,0.25,0.2,1,1,0.5953198228291459,0.3333333333333333,0,0,Medium Balance,0.6850393321337234,0,1,0.0,0.22834644404457446,0,Low,True,False,True,1,2.973256956477882,1.1457941937775857,2.990004969379273,2.3560407036790054,2.069011674602809,Inactive_High_Balance,0,0,0,1,0,High Value,0
777,44,3,124655.59,2,0,1,79792.3,11.733317955584724,11.28719482001332,0.5,0.3,0,1,0.6400969254814367,0.5,0,0,Medium Balance,0.7221454527205114,0,2,0.0,0.18053636318012786,0,Medium,True,False,True,3,3.134922190643819,2.0169113725025882,2.6509148405288614,1.001818744979177,2.4828785379053793,Active_Power_Core,1,0,0,0,0,Platinum Value,0
720,59,6,0.0,2,1,1,160849.43,0.0,11.988230205961703,0.5,0.6,1,1,160849.43,0.2857142857142857,1,0,Zero Balance,0.6600000000000001,0,2,0.0,0.0942857142857143,0,Medium,False,True,False,2,3.7133735477927186,3.091508939742013,1.341721851491742,2.1564505598331043,2.825860571074377,Inactive_Disengaged,0,0,1,0,0,Low Value,1
672,21,1,35741.69,1,1,0,28789.94,10.484101051689708,10.267816033298987,0.25,0.1,1,0,0.8054777074696952,0.5,0,0,Medium Balance,0.26201158325388246,1,0,35741.69,0.13100579162694123,0,Low,True,False,False,1,2.521477288989342,1.558427669946287,3.043934872359343,3.2697291895964726,2.8727806962927263,Inactive_High_Balance,0,0,0,1,0,High Value,0
739,20,4,133800.98,1,0,1,150245.81,11.80411622477305,11.920034620890869,0.25,0.4,0,1,1.1228967613184797,0.2,0,1,High Balance,0.658003151460433,0,1,0.0,0.1316006302920866,0,Low,False,False,False,1,3.567171830569941,1.2275491141509154,2.815263453043289,2.0917717623999557,1.4415299323765796,Inactive_High_Balance,0,0,0,1,0,High Value,0
568,28,1,127289.28,1,0,0,45611.51,11.75422542656353,10.727937299982827,0.25,0.1,0,0,0.35832673162475565,0.5,0,0,Medium Balance,0.22739874014856654,1,0,127289.28,0.11369937007428327,0,Low,False,True,True,1,2.9515029325628412,1.3650115951015207,3.090858466250707,3.2170638624496353,2.799422799703205,Inactive_High_Balance,0,0,0,1,0,High Value,0
611,30,9,88594.14,1,1,0,196332.45,11.391832281815539,12.187569768192942,0.25,0.9,1,0,2.216063431921887,0.1,0,0,Medium Balance,0.35300846130178093,0,0,88594.14,0.035300846130178094,0,Low,False,False,False,4,4.001984365061424,2.4870130229256646,2.9234154660093266,2.7560131110798283,1.287275963159024,Active_Casual,0,1,0,0,0,High Value,0
584,33,3,88311.48,2,1,1,177651.38,11.38863671295835,12.087583998488618,0.5,0.3,1,1,2.011622592865697,0.5,0,0,Medium Balance,0.7679697479912219,0,2,0.0,0.19199243699780547,0,Medium,True,False,True,3,3.8807981551170325,2.2571687215889975,2.7986404972577543,1.270583936861341,2.648174801635324,Active_Power_Core,1,0,0,0,0,Platinum Value,0
435,36,4,0.0,1,1,1,197015.2,0.0,12.191041237841674,0.25,0.4,1,1,197015.2,0.2,1,0,Zero Balance,0.5650000000000001,0,1,0.0,0.11300000000000002,0,Low,False,False,True,2,3.8224769345603518,2.340769659845144,1.7458262439362189,3.0041765107589637,2.5010196276368726,Inactive_Disengaged,0,0,1,0,0,Low Value,0
604,31,6,134837.58,1,1,0,192029.19,11.811833638292843,12.165407878232404,0.25,0.6,1,0,1.4241412954660306,0.14285714285714285,0,1,High Balance,0.32809664549534734,0,0,134837.58,0.04687094935647819,1,Low,False,False,True,4,3.7700715102320634,1.6055996030942825,2.6747810463350254,2.5354862475613174,1.3810603055785013,Active_Casual,0,1,0,0,0,Platinum Value,0
365,30,0,127760.07,1,1,0,81537.85,11.757917157932095,11.308834872766308,0.25,0.0,1,0,0.6382057539123616,1.0,0,1,High Balance,0.26744346431173105,1,0,127760.07,0.26744346431173105,1,Low,True,False,True,1,3.4687693953704715,1.2112178293302056,3.1372929266804745,3.217090376805624,2.9223977521833966,Inactive_High_Balance,0,0,0,1,0,High Value,1
836,37,10,0.0,2,1,0,111324.41,0.0,11.620212813093518,0.5,1.0,1,0,111324.41,0.18181818181818182,1,0,Zero Balance,0.30000000000000004,0,0,0.0,0.02727272727272728,0,Medium,False,True,False,2,3.8038673716437956,3.7835202006278728,1.842953164791861,3.0283857767250706,3.018448031307235,Inactive_Disengaged,0,0,1,0,0,Low Value,0
608,41,3,89763.84,1,0,0,199304.74,11.404948640871435,12.202595306588961,0.25,0.3,0,0,2.2202985044032832,0.25,0,0,Medium Balance,0.24316736186197227,1,0,89763.84,0.06079184046549307,0,Low,False,True,False,1,3.9081614439346737,1.3103584447960455,2.7927777853865434,2.908263887653248,2.2634206700472848,Inactive_High_Balance,0,0,0,1,0,High Value,1
517,62,1,43772.66,3,1,0,187756.24,10.68678754560614,12.142905130800333,0.75,0.1,1,0,4.289251572749457,1.5,0,0,Medium Balance,0.4144670663105204,0,0,43772.66,0.2072335331552602,0,High,False,False,True,3,4.538757958035097,3.4086587689673458,3.2193049930543265,2.462619201832557,4.231524203343623,Active_Power_Core,1,0,0,0,0,Platinum Value,1
677,30,1,78133.15,1,0,1,174225.88,11.26618250018069,12.068113636892782,0.25,0.1,0,1,2.2298301062979506,0.5,0,0,Medium Balance,0.621486253758925,0,1,0.0,0.3107431268794625,0,Low,False,False,True,1,3.8634984079035513,1.1244575226000433,3.027513487392014,2.5780766715414933,2.3927816056062983,Inactive_High_Balance,0,0,0,1,0,High Value,0
640,48,1,111599.32,1,0,1,135995.58,11.622679196308749,11.820385017343172,0.25,0.1,0,1,1.2185948929178696,0.5,0,0,Medium Balance,0.6258050989872153,0,1,0.0,0.31290254949360763,0,Low,True,False,True,1,3.667131181033434,1.0126464471460592,3.034712920758704,2.529047629721247,2.3396965159056893,Inactive_High_Balance,0,0,0,1,0,High Value,0
605,41,5,103154.66,1,0,0,143203.78,11.543994388540302,11.872030912839854,0.25,0.5,0,0,1.388229981757666,0.16666666666666666,0,0,Medium Balance,0.2648518573155234,1,0,103154.66,0.0441419762192539,0,Low,False,True,True,1,3.5361265634905616,1.3792340748631344,2.6159168122491896,2.647169646832159,1.6498900629997098,Inactive_High_Balance,0,0,0,1,0,High Value,0
680,34,9,0.0,2,1,1,95686.6,0.0,11.468843997468076,0.5,0.9,1,1,95686.6,0.2,1,0,Zero Balance,0.6900000000000001,0,2,0.0,0.069,0,Medium,False,False,True,2,3.5805410600961007,3.6346659321054986,1.8932883935949745,2.423040906295478,2.7868519691962543,Inactive_Disengaged,0,0,1,0,0,Low Value,0
657,57,8,107174.58,1,1,1,126369.55,11.582223703161356,11.74697374304206,0.25,0.8,1,1,1.1790890238242704,0.1111111111111111,0,0,Medium Balance,0.7453149934254095,0,1,0.0,0.08281277704726772,0,Low,True,False,True,4,3.6835229533200846,2.4077808608676072,3.1000274057208244,2.240381935390066,1.0110595128534137,Active_Casual,0,1,0,0,0,High Value,1
767,47,2,0.0,1,1,0,48161.18,0.0,10.782329344738969,0.25,0.2,1,0,48161.18,0.3333333333333333,1,0,Zero Balance,0.14500000000000002,1,0,0.0,0.04833333333333334,0,Low,False,True,True,2,3.133858640370041,2.6116719388604714,2.253411072094811,3.895205560097571,3.4214918796647398,Inactive_Disengaged,0,0,1,0,0,Low Value,1
626,27,4,115084.53,2,0,1,26907.43,11.653430870038932,10.200194899395395,0.5,0.4,0,1,0.23380376316640328,0.4,0,0,Medium Balance,0.7311776458320922,0,2,0.0,0.14623552916641844,0,Medium,True,False,True,3,2.270705185448672,2.4344358677854507,2.87255384317997,1.4617526635212204,2.5949870531757204,Active_Power_Core,1,0,0,0,0,Platinum Value,0
680,31,3,127331.46,3,1,1,176433.6,11.754556740258339,12.080705548445605,0.75,0.3,1,1,1.385613691905426,0.75,0,0,Medium Balance,0.8474027539096629,0,3,0.0,0.21185068847741573,0,High,True,False,False,3,4.700077807106163,3.8277436543314534,3.686977363588203,2.078274369804303,4.097668164349106,Active_Power_Core,1,0,0,0,0,Platinum Value,0
615,35,2,97440.02,2,1,1,139816.1,11.487002550869231,11.848090418898225,0.5,0.2,1,1,1.4348792736365035,0.6666666666666666,0,0,Medium Balance,0.7591614191463889,0,2,0.0,0.25305380638212965,0,Medium,False,False,False,3,3.7359111379950827,2.159448741678808,2.8496067280668425,1.4212257976659604,2.80502720670486,Active_Power_Core,1,0,0,0,0,Platinum Value,0
718,39,3,0.0,2,1,1,145355.11,0.0,11.886941941567223,0.5,0.3,1,1,145355.11,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,False,2,3.6231831111328785,2.765142074210223,1.338337778144228,2.2856954168630033,3.1536615967263337,Inactive_Disengaged,0,0,1,0,0,Low Value,0
662,34,2,117731.79,2,0,1,55120.79,11.676172844084146,10.917300379761123,0.5,0.2,0,1,0.46818554117336386,0.6666666666666666,0,0,Medium Balance,0.7114531576871916,0,2,0.0,0.2371510525623972,0,Medium,False,False,True,3,2.910063669480087,2.0336003664866826,2.7755955305444515,1.390573342558971,2.743040172547661,Active_Power_Core,1,0,0,0,0,Platinum Value,0
476,34,8,111905.43,1,0,1,197221.81,11.625418354668799,12.192089383832682,0.25,0.8,0,1,1.7623813930977872,0.1111111111111111,0,0,Medium Balance,0.6958382830283054,0,1,0.0,0.07731536478092282,0,Low,True,False,False,4,3.996672783818279,2.3938864294495317,3.077453139132825,2.299980613680927,1.0705037626776466,Active_Casual,0,1,0,0,0,High Value,1
480,35,2,165692.91,1,1,1,197984.58,12.017897449570864,12.195949478741737,0.25,0.2,1,1,1.1948814533980157,0.3333333333333333,0,1,High Balance,0.6905930436884508,0,1,0.0,0.2301976812294836,0,Low,False,False,True,1,3.9752202300259447,1.364498084077343,3.1262548029449984,2.441174367709068,2.1945260765004995,Inactive_High_Balance,0,0,0,1,0,High Value,0
758,35,7,0.0,2,1,0,77951.84,0.0,11.263859307433524,0.5,0.7,1,0,77951.84,0.25,1,0,Zero Balance,0.27,1,0,0.0,0.03375,0,Medium,False,False,True,2,3.181284028448927,3.178424730084656,1.0487457608531325,2.7323632965761373,2.9613455826720876,Inactive_Disengaged,0,0,1,0,0,Low Value,0
545,36,8,73211.12,2,1,0,89587.34,11.201116260014071,11.402980456566295,0.5,0.8,1,0,1.223668157676625,0.2222222222222222,0,0,Medium Balance,0.41569799674583485,0,0,73211.12,0.04618866630509276,0,Medium,False,True,True,3,3.1387161463382336,2.5177795857658993,2.271228410469592,1.3566860847640119,1.8277052221447718,Active_Power_Core,1,0,0,0,0,Platinum Value,1
635,27,8,127471.56,1,1,1,152916.05,11.755656404732123,11.937650896491654,0.25,0.8,1,1,1.1995997413090314,0.1111111111111111,0,0,Medium Balance,0.7474160759985264,0,1,0.0,0.08304623066650293,0,Low,False,False,False,4,3.8536849831442446,2.4478972015900746,3.150515176368313,2.2763900131145816,1.10066594242892,Active_Casual,0,1,0,0,0,High Value,1
693,45,2,116546.59,2,0,0,23140.28,11.666054966429437,10.04937331468887,0.5,0.2,0,0,0.19854790648180712,0.6666666666666666,0,0,Medium Balance,0.3113305827850843,0,0,116546.59,0.10377686092836143,0,Medium,True,False,True,0,2.1804422294570265,2.194979235898747,2.7880802092749746,2.3927995733441,3.1203360244134735,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
599,49,2,0.0,2,1,0,111190.53,0.0,11.61900948883286,0.5,0.2,1,0,111190.53,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,True,False,2,3.597723377819376,2.8276361929506058,1.461326903086423,3.075184799526953,3.6215887592849,Inactive_Disengaged,0,0,1,0,0,Low Value,0
